operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
VI,Indoor,4G,3,Satisfactory,18.954878,72.8013692,Maharashtra,April,2022
Airtel,Indoor,4G,1,Poor Voice Quality,21.1409578,72.76524222,Gujarat,April,2022
VI,Indoor,4G,4,Satisfactory,21.12312523,79.06794806,Maharashtra,April,2022
VI,Indoor,4G,4,Satisfactory,21.12312523,79.06794806,Maharashtra,April,2022
RJio,Outdoor,4G,5,Satisfactory,12.87915,77.7246283,Karnataka,April,2022
RJio,Outdoor,4G,5,Satisfactory,12.96215622,77.71345192,Karnataka,April,2022
RJio,Indoor,4G,5,Satisfactory,12.96215622,77.71345192,Karnataka,April,2022
RJio,Outdoor,4G,5,Satisfactory,12.9595888,77.7134525,Karnataka,April,2022
VI,Indoor,2G,5,Satisfactory,18.4790235,74.026703,Maharashtra,April,2022
VI,Indoor,2G,5,Satisfactory,18.4790235,74.026703,Maharashtra,April,2022
RJio,Outdoor,4G,5,Satisfactory,12.92648862,77.67998415,Karnataka,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,3,Poor Voice Quality,21.12312523,79.06794806,Maharashtra,April,2022
Airtel,Indoor,2G,4,Satisfactory,12.9361288,77.6946446,Karnataka,April,2022
VI,Indoor,4G,5,Satisfactory,23.22687181,77.52233106,Madhya Pradesh,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
RJio,Indoor,4G,3,Satisfactory,22.17935667,75.86309833,Madhya Pradesh,April,2022
VI,Indoor,4G,4,Satisfactory,21.12030789,79.05707412,Maharashtra,April,2022
RJio,Outdoor,4G,5,Satisfactory,12.92700398,77.67996877,Karnataka,April,2022
VI,Indoor,4G,4,Satisfactory,21.12030789,79.05707412,Maharashtra,April,2022
VI,Outdoor,4G,4,Satisfactory,18.49836,73.8636101,Maharashtra,April,2022
RJio,Outdoor,4G,2,Call Dropped,20.00321933,73.81028869,Maharashtra,April,2022
VI,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
Airtel,Indoor,2G,4,Satisfactory,13.0030032,77.7117111,Karnataka,April,2022
VI,Indoor,4G,4,Satisfactory,21.12445986,79.06504227,Maharashtra,April,2022
VI,Indoor,4G,4,Satisfactory,21.12445986,79.06504227,Maharashtra,April,2022
VI,Travelling,4G,4,Satisfactory,21.12445986,79.06504227,Maharashtra,April,2022
Airtel,Indoor,4G,5,Satisfactory,12.99018683,77.71356548,Karnataka,April,2022
VI,Indoor,4G,4,Satisfactory,21.12445986,79.06504227,Maharashtra,April,2022
RJio,Indoor,4G,1,Poor Voice Quality,10.87801381,75.98395987,Kerala,April,2022
RJio,Indoor,4G,5,Satisfactory,24.2301258,88.5432981,West Bengal,April,2022
Airtel,Outdoor,4G,5,Satisfactory,10.34708843,76.21237563,Kerala,April,2022
VI,Indoor,4G,5,Satisfactory,23.14758215,77.49424858,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.14758215,77.49424858,Madhya Pradesh,April,2022
RJio,Indoor,4G,5,Satisfactory,24.2474303,88.5507586,West Bengal,April,2022
RJio,Indoor,4G,5,Satisfactory,24.2474303,88.5507586,West Bengal,April,2022
BSNL,Outdoor,2G,3,Satisfactory,17.7560742,82.3698884,Andhra Pradesh,April,2022
BSNL,Outdoor,2G,2,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Outdoor,,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,3,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,,2,Poor Voice Quality,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,12.88648247,77.72810819,Karnataka,April,2022
BSNL,Outdoor,,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,4,Satisfactory,20.00653841,73.75954876,Maharashtra,April,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Outdoor,,5,Satisfactory,21.10883116,79.06938115,Maharashtra,April,2022
RJio,Outdoor,4G,1,Call Dropped,20.0066662,73.7588357,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,20.00648639,73.75926936,Maharashtra,April,2022
Airtel,Indoor,,2,Poor Voice Quality,18.44196437,73.84849702,Maharashtra,April,2022
VI,Indoor,2G,5,Satisfactory,18.4790443,74.0267067,Maharashtra,April,2022
BSNL,Outdoor,2G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,1,Poor Voice Quality,26.635355,85.64322167,Bihar,April,2022
VI,Outdoor,4G,1,Call Dropped,18.49900987,73.98420517,Maharashtra,April,2022
VI,Outdoor,2G,5,Satisfactory,18.49900987,73.98420517,Maharashtra,April,2022
VI,Travelling,2G,5,Satisfactory,18.49900987,73.98420517,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,20.00648639,73.75926936,Maharashtra,April,2022
RJio,Outdoor,4G,1,Call Dropped,20.00643853,73.75933205,Maharashtra,April,2022
VI,Travelling,2G,5,Satisfactory,18.52111878,73.97944383,Maharashtra,April,2022
VI,Travelling,4G,5,Satisfactory,18.50279782,73.9256036,Maharashtra,April,2022
VI,Outdoor,4G,5,Satisfactory,18.50282632,73.92557225,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,21.10883116,79.06938115,Maharashtra,April,2022
Airtel,Indoor,4G,4,Satisfactory,13.0665754,77.5824077,Karnataka,April,2022
VI,Travelling,4G,5,Satisfactory,18.50292221,73.92500388,Maharashtra,April,2022
Airtel,Indoor,2G,4,Satisfactory,13.0665915,77.5824153,Karnataka,April,2022
RJio,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,,4,Satisfactory,21.10883116,79.06938115,Maharashtra,April,2022
RJio,Indoor,4G,5,Satisfactory,12.8791469,77.724624,Karnataka,April,2022
RJio,Indoor,4G,3,Poor Voice Quality,-1.0,-1.0,,April,2022
Airtel,Indoor,,3,Poor Voice Quality,18.44196437,73.84849702,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,21.13080703,79.06813719,Maharashtra,April,2022
VI,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,April,2022
RJio,Indoor,4G,5,Satisfactory,12.8827564,77.7364887,Karnataka,April,2022
VI,Indoor,,4,Satisfactory,21.15819174,79.0494042,Maharashtra,April,2022
Airtel,Indoor,,5,Satisfactory,12.99587147,77.66612348,Karnataka,April,2022
VI,Indoor,4G,4,Satisfactory,21.15819174,79.0494042,Maharashtra,April,2022
Airtel,Indoor,4G,4,Satisfactory,13.0029549,77.71174595,Karnataka,April,2022
Airtel,Indoor,4G,4,Satisfactory,13.00295931,77.7118076,Karnataka,April,2022
VI,Indoor,4G,4,Satisfactory,21.15819174,79.0494042,Maharashtra,April,2022
VI,Outdoor,,4,Satisfactory,21.12318051,79.06789079,Maharashtra,April,2022
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,4,Satisfactory,18.52929837,73.86313672,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,18.5402568,73.829237,Maharashtra,April,2022
RJio,Outdoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.1637359,77.4462865,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.1638736,77.4461371,Madhya Pradesh,April,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
Airtel,Indoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.1638736,77.4461371,Madhya Pradesh,April,2022
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,28.66601333,77.26087,Delhi,April,2022
VI,Indoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
Airtel,Indoor,2G,4,Satisfactory,12.9364778,77.69292559,Karnataka,April,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,,4,Satisfactory,21.12317323,79.0679365,Maharashtra,April,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,,2,Poor Voice Quality,18.9550246,72.801422,Maharashtra,April,2022
VI,Indoor,4G,2,Poor Voice Quality,18.9550276,72.801408,Maharashtra,April,2022
VI,Travelling,,2,Poor Voice Quality,18.9550276,72.801408,Maharashtra,April,2022
Airtel,Indoor,4G,5,Satisfactory,28.6608743,77.2675872,Delhi,April,2022
VI,Indoor,4G,5,Satisfactory,23.1638881,77.44601911,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2329827,77.3993837,Madhya Pradesh,April,2022
Airtel,Indoor,,4,Satisfactory,12.9364778,77.69292559,Karnataka,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328949,77.399374,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328949,77.399374,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2329532,77.3993795,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2329532,77.3993795,Madhya Pradesh,April,2022
VI,Indoor,,1,Call Dropped,21.12317323,79.0679365,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,21.12317323,79.0679365,Maharashtra,April,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
Airtel,Indoor,,2,Poor Voice Quality,18.44196437,73.84849702,Maharashtra,April,2022
VI,Indoor,4G,3,Satisfactory,18.94871036,72.82616803,Maharashtra,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Outdoor,4G,4,Satisfactory,28.65484,77.23317,Delhi,April,2022
VI,Outdoor,4G,4,Satisfactory,19.70982892,74.48043041,Maharashtra,April,2022
VI,Indoor,2G,5,Satisfactory,18.50292221,73.92500388,Maharashtra,April,2022
VI,Outdoor,4G,4,Satisfactory,19.70972374,74.48037595,Maharashtra,April,2022
VI,Indoor,4G,5,Satisfactory,23.23261455,77.39937214,Madhya Pradesh,April,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,,5,Satisfactory,21.14247118,79.0609143,Maharashtra,April,2022
RJio,Travelling,,1,Poor Voice Quality,19.16040183,73.11914216,Maharashtra,April,2022
RJio,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,1,Call Dropped,17.7487689,82.3705572,Andhra Pradesh,April,2022
BSNL,Outdoor,2G,1,Poor Voice Quality,17.76332833,82.363935,Andhra Pradesh,April,2022
BSNL,Outdoor,,1,Call Dropped,17.763365,82.36396,Andhra Pradesh,April,2022
BSNL,Outdoor,2G,2,Poor Voice Quality,17.763385,82.363955,Andhra Pradesh,April,2022
BSNL,Outdoor,,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Outdoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,,3,Satisfactory,17.7562848,82.3698606,Andhra Pradesh,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
BSNL,Indoor,,2,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,17.7562848,82.3698606,Andhra Pradesh,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
Airtel,Indoor,2G,4,Satisfactory,12.93348133,77.69345249,Karnataka,April,2022
Airtel,Indoor,4G,3,Poor Voice Quality,18.44196437,73.84849702,Maharashtra,April,2022
Airtel,Indoor,4G,1,Poor Voice Quality,21.14107425,72.76497782,Gujarat,April,2022
VI,Indoor,4G,5,Satisfactory,21.12299947,79.06782123,Maharashtra,April,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,,4,Satisfactory,21.12299947,79.06782123,Maharashtra,April,2022
VI,Indoor,4G,5,Satisfactory,23.17959226,77.43380358,Madhya Pradesh,April,2022
VI,Outdoor,4G,4,Satisfactory,19.17765522,74.67847901,Maharashtra,April,2022
VI,Outdoor,4G,4,Satisfactory,18.519716,73.8561806,Maharashtra,April,2022
BSNL,Indoor,2G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
BSNL,Indoor,4G,5,Satisfactory,25.78022167,87.47520667,Bihar,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
Airtel,Indoor,,4,Satisfactory,12.9361272,77.6946337,Karnataka,April,2022
BSNL,Indoor,2G,2,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,17.75786167,82.36921667,Andhra Pradesh,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.78022167,87.47520667,Bihar,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.78022167,87.47520667,Bihar,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.7802217,87.4752067,Bihar,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.78532,87.52270167,Bihar,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.78532,87.52270167,Bihar,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.78532,87.52270167,Bihar,April,2022
BSNL,Outdoor,2G,5,Satisfactory,25.78532,87.52270167,Bihar,April,2022
BSNL,Outdoor,2G,5,Satisfactory,25.78535667,87.52308167,Bihar,April,2022
BSNL,Outdoor,2G,5,Satisfactory,25.78831833,87.530565,Bihar,April,2022
BSNL,Indoor,2G,5,Satisfactory,25.78532,87.52270167,Bihar,April,2022
BSNL,Indoor,2G,3,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328924,77.399362,Madhya Pradesh,April,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3937522,79.440013,Uttarakhand,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328922,77.3993627,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328925,77.3993626,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328925,77.3993626,Madhya Pradesh,April,2022
BSNL,Indoor,,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328948,77.3993639,Madhya Pradesh,April,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3930765,79.441137,Uttarakhand,April,2022
RJio,Indoor,,5,Satisfactory,24.2189695,88.55112953,West Bengal,April,2022
VI,Indoor,2G,5,Satisfactory,18.50292221,73.92500388,Maharashtra,April,2022
VI,Indoor,4G,5,Satisfactory,23.23299232,77.39912462,Madhya Pradesh,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,,4,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.23299232,77.39912462,Madhya Pradesh,April,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.23299232,77.39912462,Madhya Pradesh,April,2022
RJio,Indoor,4G,3,Satisfactory,22.21546333,76.01102833,Madhya Pradesh,April,2022
VI,Indoor,4G,4,Satisfactory,21.12320564,79.06794613,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,21.12320564,79.06794613,Maharashtra,April,2022
RJio,Indoor,4G,5,Satisfactory,24.21888028,88.55104278,West Bengal,April,2022
BSNL,Outdoor,2G,1,Call Dropped,17.75787167,82.36920667,Andhra Pradesh,April,2022
VI,Indoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,2,Poor Voice Quality,18.52102147,73.85442354,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,18.52102147,73.85442354,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,18.52102147,73.85442354,Maharashtra,April,2022
RJio,Outdoor,,4,Satisfactory,18.52102147,73.85442354,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,18.5197967,73.8562099,Maharashtra,April,2022
VI,Indoor,4G,5,Satisfactory,23.1907912,77.4334989,Madhya Pradesh,April,2022
RJio,Indoor,4G,3,Satisfactory,22.217295,76.00884333,Madhya Pradesh,April,2022
RJio,Indoor,4G,2,Poor Voice Quality,22.217295,76.00884333,Madhya Pradesh,April,2022
RJio,Indoor,4G,3,Satisfactory,22.217295,76.00884333,Madhya Pradesh,April,2022
VI,Indoor,,4,Satisfactory,20.92983845,78.97048887,Maharashtra,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
RJio,Indoor,4G,3,Satisfactory,22.221735,76.01012167,Madhya Pradesh,April,2022
BSNL,Indoor,2G,1,Call Dropped,17.75787167,82.36920667,Andhra Pradesh,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,17.741251,82.3712508,Andhra Pradesh,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,2G,3,Poor Voice Quality,18.48916076,74.06329824,Maharashtra,April,2022
RJio,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
RJio,Indoor,4G,3,Satisfactory,22.22756167,76.02141333,Madhya Pradesh,April,2022
Airtel,Indoor,4G,4,Satisfactory,12.95731195,77.70129178,Karnataka,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328942,77.399359,Madhya Pradesh,April,2022
RJio,Indoor,4G,5,Satisfactory,24.21891175,88.55111495,West Bengal,April,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
VI,Outdoor,,1,Poor Voice Quality,18.95604806,73.14465071,Maharashtra,April,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
RJio,Indoor,,1,Poor Voice Quality,19.11970667,72.85477167,Maharashtra,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328904,77.3993614,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328904,77.3993614,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328904,77.3993614,Madhya Pradesh,April,2022
VI,Indoor,4G,5,Satisfactory,23.2328936,77.3993649,Madhya Pradesh,April,2022
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,April,2022
Airtel,Indoor,4G,4,Satisfactory,12.9361225,77.6946427,Karnataka,April,2022
VI,Indoor,2G,5,Satisfactory,18.48916076,74.06329824,Maharashtra,April,2022
RJio,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,2,Poor Voice Quality,22.25723333,76.04230333,Madhya Pradesh,April,2022
RJio,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,17.7581059,82.3693916,Andhra Pradesh,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,3,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Outdoor,4G,5,Satisfactory,23.163504,77.44595901,Madhya Pradesh,April,2022
Airtel,Indoor,4G,4,Satisfactory,13.0030067,77.7117646,Karnataka,April,2022
Airtel,Indoor,4G,4,Satisfactory,13.00311878,77.71050643,Karnataka,April,2022
Airtel,Indoor,4G,5,Satisfactory,13.00311878,77.71050643,Karnataka,April,2022
Airtel,Travelling,4G,1,Poor Voice Quality,28.4798122,77.0630492,Haryana,April,2022
BSNL,Outdoor,2G,5,Satisfactory,-1.0,-1.0,,April,2022
Airtel,Outdoor,,1,Poor Voice Quality,21.1886468,72.8142784,Gujarat,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
Airtel,Indoor,4G,4,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,,5,Satisfactory,18.48916076,74.06329824,Maharashtra,April,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,5,Satisfactory,23.20195476,77.4269108,Madhya Pradesh,April,2022
VI,Indoor,2G,5,Satisfactory,18.48916076,74.06329824,Maharashtra,April,2022
VI,Indoor,4G,5,Satisfactory,23.20195476,77.4269108,Madhya Pradesh,April,2022
VI,Indoor,,4,Satisfactory,20.9300673,78.97091289,Maharashtra,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,2,Call Dropped,-1.0,-1.0,,April,2022
VI,Outdoor,,4,Satisfactory,17.83607571,73.09406702,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,20.9300673,78.97091289,Maharashtra,April,2022
VI,Travelling,,2,Poor Voice Quality,-1.0,-1.0,,April,2022
VI,Indoor,,1,Poor Voice Quality,25.6635538,94.1048902,Nagaland,April,2022
RJio,Indoor,4G,1,Poor Voice Quality,18.4884374,73.7878695,Maharashtra,April,2022
RJio,Indoor,4G,3,Poor Voice Quality,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
VI,Indoor,4G,4,Satisfactory,21.12289101,79.06807597,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,21.00156432,79.03891361,Maharashtra,April,2022
VI,Indoor,,4,Satisfactory,21.00156432,79.03891361,Maharashtra,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,2G,5,Satisfactory,18.4790406,74.0267018,Maharashtra,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,4,Satisfactory,17.85061032,73.31994705,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,17.85061032,73.31994705,Maharashtra,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,1,Call Dropped,17.75769333,82.36929667,Andhra Pradesh,April,2022
BSNL,Indoor,,3,Call Dropped,-1.0,-1.0,,April,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
VI,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,April,2022
BSNL,Indoor,3G,5,Satisfactory,-1.0,-1.0,,April,2022
VI,Indoor,4G,4,Satisfactory,21.11226478,79.070336,Maharashtra,April,2022
VI,Indoor,,1,Poor Voice Quality,21.11226478,79.070336,Maharashtra,April,2022
Airtel,Indoor,4G,1,Poor Voice Quality,27.39691555,75.45520185,Rajasthan,April,2022
Airtel,Indoor,,1,Call Dropped,27.3968912,75.4552022,Rajasthan,April,2022
Airtel,Indoor,,2,Poor Voice Quality,18.4420689,73.84860906,Maharashtra,April,2022
Airtel,Indoor,4G,1,Call Dropped,18.45199885,73.8513988,Maharashtra,April,2022
RJio,Outdoor,4G,4,Satisfactory,17.85061032,73.31994705,Maharashtra,April,2022
RJio,Outdoor,4G,3,Poor Voice Quality,18.23857198,73.28146839,Maharashtra,April,2022
